Entity,Code,Year,Fossil fuels (% growth)
South Korea,KOR,1993,10.373235
South Korea,KOR,1994,9.211564
South Korea,KOR,1995,8.585894
South Korea,KOR,1996,10.555363
South Korea,KOR,1997,10.544634
South Korea,KOR,1998,-11.683762
South Korea,KOR,1999,8.156574
South Korea,KOR,2000,5.831027
South Korea,KOR,2001,2.7160525
South Korea,KOR,2002,4.330075
South Korea,KOR,2003,2.1887422
South Korea,KOR,2004,2.7874947
South Korea,KOR,2005,2.119851
South Korea,KOR,2006,1.8158674
South Korea,KOR,2007,4.2802453
South Korea,KOR,2008,1.0871768
South Korea,KOR,2009,1.0614991
South Korea,KOR,2010,9.242046
South Korea,KOR,2011,4.7045827
South Korea,KOR,2012,1.8737674
South Korea,KOR,2013,1.3254046
South Korea,KOR,2014,-0.767529
South Korea,KOR,2015,1.141882
South Korea,KOR,2016,3.5273075
South Korea,KOR,2017,2.0578146
South Korea,KOR,2018,2.7001023
South Korea,KOR,2019,-2.6831508
South Korea,KOR,2020,-6.0442867
South Korea,KOR,2021,5.169451
South Korea,KOR,2022,-1.0039628
South and Central America (EI),,1966,5.528271
South and Central America (EI),,1967,3.6573887
South and Central America (EI),,1968,5.8465004
South and Central America (EI),,1969,3.9481163
South and Central America (EI),,1970,5.4959297
South and Central America (EI),,1971,4.8810244
South and Central America (EI),,1972,7.0949435
South and Central America (EI),,1973,9.509611
South and Central America (EI),,1974,4.669261
South and Central America (EI),,1975,-0.49176812
South and Central America (EI),,1976,5.74162
South and Central America (EI),,1977,5.2760005
South and Central America (EI),,1978,3.95149
South and Central America (EI),,1979,5.349779
South and Central America (EI),,1980,1.4218092
South and Central America (EI),,1981,-0.2854705
South and Central America (EI),,1982,-0.62001944
South and Central America (EI),,1983,-1.9685566
South and Central America (EI),,1984,1.6003132
South and Central America (EI),,1985,0.94145536
South and Central America (EI),,1986,5.358243
South and Central America (EI),,1987,2.6937962
South and Central America (EI),,1988,2.8088093
South and Central America (EI),,1989,1.8391728
South and Central America (EI),,1990,-0.46278238
South and Central America (EI),,1991,1.2059569
South and Central America (EI),,1992,4.00784
South and Central America (EI),,1993,2.570808
South and Central America (EI),,1994,6.284654
South and Central America (EI),,1995,5.4162145
South and Central America (EI),,1996,4.266751
South and Central America (EI),,1997,5.5734158
South and Central America (EI),,1998,4.5578957
South and Central America (EI),,1999,0.2743721
South and Central America (EI),,2000,3.2838583
South and Central America (EI),,2001,1.6658664
South and Central America (EI),,2002,0.012874603
South and Central America (EI),,2003,0.53168535
South and Central America (EI),,2004,6.282592
South and Central America (EI),,2005,2.0145774
South and Central America (EI),,2006,4.7560573
South and Central America (EI),,2007,4.596758
South and Central America (EI),,2008,1.8710852
South and Central America (EI),,2009,-3.3167899
South and Central America (EI),,2010,6.528282
South and Central America (EI),,2011,2.9457688
South and Central America (EI),,2012,5.1122546
South and Central America (EI),,2013,3.4524798
South and Central America (EI),,2014,1.6287684
South and Central America (EI),,2015,-0.7282853
South and Central America (EI),,2016,-2.6315212
South and Central America (EI),,2017,-0.25917292
South and Central America (EI),,2018,-3.196752
South and Central America (EI),,2019,-2.2708535
South and Central America (EI),,2020,-11.240059
South and Central America (EI),,2021,12.564707
South and Central America (EI),,2022,1.3267756
Spain,ESP,1970,11.703836
Spain,ESP,1971,8.319128
Spain,ESP,1972,6.283164
Spain,ESP,1973,14.479267
Spain,ESP,1974,3.6453247
Spain,ESP,1975,5.223012
Spain,ESP,1976,10.251045
Spain,ESP,1977,-3.3845663
Spain,ESP,1978,-0.24830699
Spain,ESP,1979,7.058513
Spain,ESP,1980,7.994902
Spain,ESP,1981,2.1774292
Spain,ESP,1982,-1.4154375
Spain,ESP,1983,1.7049432
Spain,ESP,1984,-4.201114
Spain,ESP,1985,-2.727747
Spain,ESP,1986,0.9492636
Spain,ESP,1987,2.7989388
Spain,ESP,1988,-0.80739856
Spain,ESP,1989,10.360516
Spain,ESP,1990,-1.4335394
Spain,ESP,1991,3.4037113
Spain,ESP,1992,8.817315
Spain,ESP,1993,-5.792296
Spain,ESP,1994,4.919946
Spain,ESP,1995,6.2048197
Spain,ESP,1996,-0.5229652
Spain,ESP,1997,8.66735
Spain,ESP,1998,5.0674677
Spain,ESP,1999,6.354964
Spain,ESP,2000,4.067898
Spain,ESP,2001,2.226925
Spain,ESP,2002,4.9293995
Spain,ESP,2003,2.5210023
Spain,ESP,2004,5.5547595
Spain,ESP,2005,3.8716197
Spain,ESP,2006,-0.53843856
Spain,ESP,2007,2.5449514
Spain,ESP,2008,-4.6905756
Spain,ESP,2009,-9.980255
Spain,ESP,2010,-4.046583
Spain,ESP,2011,0.4541874
Spain,ESP,2012,-1.874888
Spain,ESP,2013,-9.697044
Spain,ESP,2014,-2.409792
Spain,ESP,2015,5.2137136
Spain,ESP,2016,-0.663358
Spain,ESP,2017,5.598557
Spain,ESP,2018,-0.86671114
Spain,ESP,2019,-2.4722397
Spain,ESP,2020,-16.539461
Spain,ESP,2021,7.988918
Spain,ESP,2022,6.0462832
Sri Lanka,LKA,2008,0
Sri Lanka,LKA,2009,0
Sri Lanka,LKA,2010,0
Sri Lanka,LKA,2011,0
Sri Lanka,LKA,2012,0
Sri Lanka,LKA,2013,0
Sri Lanka,LKA,2014,0
Sri Lanka,LKA,2015,0
Sri Lanka,LKA,2016,0
Sri Lanka,LKA,2017,0
Sri Lanka,LKA,2018,0
Sri Lanka,LKA,2019,0
Sri Lanka,LKA,2020,0
Sri Lanka,LKA,2021,0
Sri Lanka,LKA,2022,0
Sweden,SWE,1986,7.1427464
Sweden,SWE,1987,-12.046057
Sweden,SWE,1988,-5.5351496
Sweden,SWE,1989,-3.7183821
Sweden,SWE,1990,1.0157585
Sweden,SWE,1991,-11.90393
Sweden,SWE,1992,3.7995696
Sweden,SWE,1993,-0.9486973
Sweden,SWE,1994,5.120015
Sweden,SWE,1995,-4.1355667
Sweden,SWE,1996,7.453549
Sweden,SWE,1997,-7.1359634
Sweden,SWE,1998,10.829937
Sweden,SWE,1999,-3.8412213
Sweden,SWE,2000,-11.643446
Sweden,SWE,2001,2.9721737
Sweden,SWE,2002,2.355492
Sweden,SWE,2003,5.5603385
Sweden,SWE,2004,-3.1630456
Sweden,SWE,2005,-1.2880325
Sweden,SWE,2006,2.22255
Sweden,SWE,2007,-2.8137028
Sweden,SWE,2008,-4.9458146
Sweden,SWE,2009,-6.0483813
Sweden,SWE,2010,5.7281017
Sweden,SWE,2011,-8.687711
Sweden,SWE,2012,-3.8811624
Sweden,SWE,2013,-1.0220408
Sweden,SWE,2014,-3.4497201
Sweden,SWE,2015,-1.1407852
Sweden,SWE,2016,2.798605
Sweden,SWE,2017,-1.0753989
Sweden,SWE,2018,-3.4238338
Sweden,SWE,2019,5.7859898
Sweden,SWE,2020,-11.056071
Sweden,SWE,2021,-3.9064765
Sweden,SWE,2022,-1.6322732
Switzerland,CHE,1969,7.3990583
Switzerland,CHE,1970,10.707748
Switzerland,CHE,1971,4.590285
Switzerland,CHE,1972,2.1032214
Switzerland,CHE,1973,7.49197
Switzerland,CHE,1974,-9.997284
Switzerland,CHE,1975,-2.9597342
Switzerland,CHE,1976,3.7780762
Switzerland,CHE,1977,1.2351155
Switzerland,CHE,1978,2.6054263
Switzerland,CHE,1979,-3.3608913
Switzerland,CHE,1980,1.3724804
Switzerland,CHE,1981,-5.314046
Switzerland,CHE,1982,-5.0539255
Switzerland,CHE,1983,8.684576
Switzerland,CHE,1984,-1.2893319
Switzerland,CHE,1985,1.9499421
Switzerland,CHE,1986,8.0363035
Switzerland,CHE,1987,-4.8415365
Switzerland,CHE,1988,-0.08790493
Switzerland,CHE,1989,-2.7539551
Switzerland,CHE,1990,6.9642067
Switzerland,CHE,1991,2.3502707
Switzerland,CHE,1992,1.1606932
Switzerland,CHE,1993,-5.1885424
Switzerland,CHE,1994,2.7426124
Switzerland,CHE,1995,-5.0978065
Switzerland,CHE,1996,3.8457274
Switzerland,CHE,1997,3.7039042
Switzerland,CHE,1998,1.3306022
Switzerland,CHE,1999,-0.4859209
Switzerland,CHE,2000,-2.326113
Switzerland,CHE,2001,6.530869
Switzerland,CHE,2002,-4.7153354
Switzerland,CHE,2003,-1.2955546
Switzerland,CHE,2004,0.0980258
Switzerland,CHE,2005,2.0352244
Switzerland,CHE,2006,1.60743
Switzerland,CHE,2007,-8.365286
Switzerland,CHE,2008,6.3812733
Switzerland,CHE,2009,0.49510002
Switzerland,CHE,2010,-3.859502
Switzerland,CHE,2011,-4.7154903
Switzerland,CHE,2012,3.2080293
Switzerland,CHE,2013,4.8244
Switzerland,CHE,2014,-10.845459
Switzerland,CHE,2015,2.2329211
Switzerland,CHE,2016,-3.3853233
Switzerland,CHE,2017,1.9630432
Switzerland,CHE,2018,-3.973186
Switzerland,CHE,2019,2.1888494
Switzerland,CHE,2020,-13.508511
Switzerland,CHE,2021,2.4631858
Switzerland,CHE,2022,-2.2769272
Taiwan,TWN,1966,7.648778
Taiwan,TWN,1967,10.326899
Taiwan,TWN,1968,11.550844
Taiwan,TWN,1969,8.203912
Taiwan,TWN,1970,10.354555
Taiwan,TWN,1971,27.089703
Taiwan,TWN,1972,6.057799
Taiwan,TWN,1973,18.744385
Taiwan,TWN,1974,-6.93571
Taiwan,TWN,1975,10.010672
Taiwan,TWN,1976,25.626266
Taiwan,TWN,1977,10.578859
Taiwan,TWN,1978,14.647746
Taiwan,TWN,1979,3.1290054
Taiwan,TWN,1980,5.8971524
Taiwan,TWN,1981,-11.501246
Taiwan,TWN,1982,10.98702
Taiwan,TWN,1983,6.412852
Taiwan,TWN,1984,0.46218634
Taiwan,TWN,1985,0.39572716
Taiwan,TWN,1986,13.340402
Taiwan,TWN,1987,5.9057355
Taiwan,TWN,1988,16.329134
Taiwan,TWN,1989,8.956337
Taiwan,TWN,1990,4.031563
Taiwan,TWN,1991,7.2143793
Taiwan,TWN,1992,6.858194
Taiwan,TWN,1993,8.11305
Taiwan,TWN,1994,6.533098
Taiwan,TWN,1995,7.28215
Taiwan,TWN,1996,3.8182497
Taiwan,TWN,1997,7.2963595
Taiwan,TWN,1998,6.3450813
Taiwan,TWN,1999,5.305958
Taiwan,TWN,2000,7.211256
Taiwan,TWN,2001,4.310572
Taiwan,TWN,2002,4.4009924
Taiwan,TWN,2003,5.1974177
Taiwan,TWN,2004,4.577172
Taiwan,TWN,2005,1.1637807
Taiwan,TWN,2006,2.9947877
Taiwan,TWN,2007,4.363227
Taiwan,TWN,2008,-3.5988927
Taiwan,TWN,2009,-2.9742002
Taiwan,TWN,2010,7.9188824
Taiwan,TWN,2011,-0.6627202
Taiwan,TWN,2012,-0.985688
Taiwan,TWN,2013,2.1327853
Taiwan,TWN,2014,2.6463747
Taiwan,TWN,2015,1.1304021
Taiwan,TWN,2016,1.3068318
Taiwan,TWN,2017,1.8609166
Taiwan,TWN,2018,0.40119886
Taiwan,TWN,2019,-3.3706903
Taiwan,TWN,2020,-2.8471649
Taiwan,TWN,2021,6.747651
Taiwan,TWN,2022,-4.807872
Thailand,THA,1982,0.7828355
Thailand,THA,1983,10.793554
Thailand,THA,1984,10.834098
Thailand,THA,1985,5.4859996
Thailand,THA,1986,3.8081884
Thailand,THA,1987,17.72579
Thailand,THA,1988,13.644886
Thailand,THA,1989,14.311707
Thailand,THA,1990,19.213724
Thailand,THA,1991,11.111486
Thailand,THA,1992,10.029257
Thailand,THA,1993,14.254737
Thailand,THA,1994,12.170982
Thailand,THA,1995,11.93285
Thailand,THA,1996,13.233662
Thailand,THA,1997,5.470729
Thailand,THA,1998,-7.2991314
Thailand,THA,1999,6.807232
Thailand,THA,2000,2.6685238
Thailand,THA,2001,5.4656744
Thailand,THA,2002,8.132088
Thailand,THA,2003,7.632339
Thailand,THA,2004,9.022665
Thailand,THA,2005,3.210938
Thailand,THA,2006,1.4035821
Thailand,THA,2007,3.4430265
Thailand,THA,2008,-0.06985664
Thailand,THA,2009,2.5653124
Thailand,THA,2010,6.8359613
Thailand,THA,2011,1.9439459
Thailand,THA,2012,6.988418
Thailand,THA,2013,0.47035217
Thailand,THA,2014,2.7912617
Thailand,THA,2015,2.3819923
Thailand,THA,2016,1.6395807
Thailand,THA,2017,1.0532022
Thailand,THA,2018,1.943624
Thailand,THA,2019,-0.5811274
Thailand,THA,2020,-6.9805202
Thailand,THA,2021,0.78727007
Thailand,THA,2022,0.9893775
Trinidad and Tobago,TTO,1972,37.923576
Trinidad and Tobago,TTO,1973,-0.785774
Trinidad and Tobago,TTO,1974,-3.665024
Trinidad and Tobago,TTO,1975,-19.438631
Trinidad and Tobago,TTO,1976,12.481987
Trinidad and Tobago,TTO,1977,4.021275
Trinidad and Tobago,TTO,1978,0.65419674
Trinidad and Tobago,TTO,1979,-11.664194
Trinidad and Tobago,TTO,1980,-3.8250923
Trinidad and Tobago,TTO,1981,5.6465745
Trinidad and Tobago,TTO,1982,17.47284
Trinidad and Tobago,TTO,1983,-2.4238467
Trinidad and Tobago,TTO,1984,-1.4162421
Trinidad and Tobago,TTO,1985,3.3295035
Trinidad and Tobago,TTO,1986,3.9296985
Trinidad and Tobago,TTO,1987,-5.6275725
Trinidad and Tobago,TTO,1988,9.933567
Trinidad and Tobago,TTO,1989,-1.6168296
Trinidad and Tobago,TTO,1990,10.955847
Trinidad and Tobago,TTO,1991,-0.27616024
Trinidad and Tobago,TTO,1992,5.831301
Trinidad and Tobago,TTO,1993,5.4225445
Trinidad and Tobago,TTO,1994,5.9654593
Trinidad and Tobago,TTO,1995,8.451796
Trinidad and Tobago,TTO,1996,13.368761
Trinidad and Tobago,TTO,1997,-0.029051304
Trinidad and Tobago,TTO,1998,1.5050411
Trinidad and Tobago,TTO,1999,11.149001
Trinidad and Tobago,TTO,2000,4.523039
Trinidad and Tobago,TTO,2001,7.877171
Trinidad and Tobago,TTO,2002,8.528328
Trinidad and Tobago,TTO,2003,12.149596
Trinidad and Tobago,TTO,2004,9.952641
Trinidad and Tobago,TTO,2005,7.2275877
Trinidad and Tobago,TTO,2006,16.797876
Trinidad and Tobago,TTO,2007,3.1291008
Trinidad and Tobago,TTO,2008,-1.4728308
Trinidad and Tobago,TTO,2009,-0.82808137
Trinidad and Tobago,TTO,2010,8.0686455
Trinidad and Tobago,TTO,2011,-1.794529
Trinidad and Tobago,TTO,2012,-1.5557647
Trinidad and Tobago,TTO,2013,1.8556237
Trinidad and Tobago,TTO,2014,-0.5144954
Trinidad and Tobago,TTO,2015,-2.9729366
Trinidad and Tobago,TTO,2016,-11.278004
Trinidad and Tobago,TTO,2017,6.1113715
Trinidad and Tobago,TTO,2018,-5.347681
Trinidad and Tobago,TTO,2019,-5.077142
Trinidad and Tobago,TTO,2020,-12.16467
Trinidad and Tobago,TTO,2021,2.5805712
Trinidad and Tobago,TTO,2022,-3.066367
Turkey,TUR,1983,6.7581296
Turkey,TUR,1984,3.8434744
Turkey,TUR,1985,10.228073
Turkey,TUR,1986,9.990644
Turkey,TUR,1987,10.092724
Turkey,TUR,1988,4.0554404
Turkey,TUR,1989,5.1633835
Turkey,TUR,1990,6.2309623
Turkey,TUR,1991,2.628994
Turkey,TUR,1992,3.5745502
Turkey,TUR,1993,5.8146715
Turkey,TUR,1994,-1.9398451
Turkey,TUR,1995,11.102259
Turkey,TUR,1996,8.286894
Turkey,TUR,1997,5.6903243
Turkey,TUR,1998,1.9793749
Turkey,TUR,1999,0.111317635
Turkey,TUR,2000,9.368324
Turkey,TUR,2001,-7.5669885
Turkey,TUR,2002,6.497419
Turkey,TUR,2003,6.138885
Turkey,TUR,2004,4.232633
Turkey,TUR,2005,4.9471617
Turkey,TUR,2006,10.870064
Turkey,TUR,2007,9.418321
Turkey,TUR,2008,0.9613037
Turkey,TUR,2009,0.57479143
Turkey,TUR,2010,1.601696
Turkey,TUR,2011,7.2746634
Turkey,TUR,2012,5.4091334
Turkey,TUR,2013,-1.8967271
Turkey,TUR,2014,7.4931026
Turkey,TUR,2015,4.728961
Turkey,TUR,2016,4.47284
Turkey,TUR,2017,7.560158
Turkey,TUR,2018,-3.0464828
Turkey,TUR,2019,-1.6026616
Turkey,TUR,2020,-1.3356745
Turkey,TUR,2021,10.716808
Turkey,TUR,2022,-2.1844864
Turkmenistan,TKM,1986,24.461578
Turkmenistan,TKM,1987,-0.518924
Turkmenistan,TKM,1988,0.6771803
Turkmenistan,TKM,1989,2.7512193
Turkmenistan,TKM,1990,-17.131435
Turkmenistan,TKM,1991,2.6988864
Turkmenistan,TKM,1992,-4.502535
Turkmenistan,TKM,1993,-17.911333
Turkmenistan,TKM,1994,6.676185
Turkmenistan,TKM,1995,-17.68883
Turkmenistan,TKM,1996,45.662224
Turkmenistan,TKM,1997,0
Turkmenistan,TKM,1998,0
Turkmenistan,TKM,1999,0
Turkmenistan,TKM,2000,0
Turkmenistan,TKM,2001,0
Turkmenistan,TKM,2002,0
Turkmenistan,TKM,2003,0
Turkmenistan,TKM,2004,0
Turkmenistan,TKM,2005,0
Turkmenistan,TKM,2006,0
Turkmenistan,TKM,2007,0
Turkmenistan,TKM,2008,0
Turkmenistan,TKM,2009,0
Turkmenistan,TKM,2010,0
Turkmenistan,TKM,2011,0
Turkmenistan,TKM,2012,0
Turkmenistan,TKM,2013,0
Turkmenistan,TKM,2014,0
Turkmenistan,TKM,2015,0
Turkmenistan,TKM,2016,0
Turkmenistan,TKM,2017,0
Turkmenistan,TKM,2018,0
Turkmenistan,TKM,2019,0
Turkmenistan,TKM,2020,0
Turkmenistan,TKM,2021,0
Turkmenistan,TKM,2022,0
USSR,OWID_USS,1966,6.116891
USSR,OWID_USS,1967,5.422461
USSR,OWID_USS,1968,3.2294273
USSR,OWID_USS,1969,4.1516423
USSR,OWID_USS,1970,5.062139
USSR,OWID_USS,1971,5.035901
USSR,OWID_USS,1972,5.322647
USSR,OWID_USS,1973,5.1704884
USSR,OWID_USS,1974,5.257857
USSR,OWID_USS,1975,5.1273227
USSR,OWID_USS,1976,3.5476804
USSR,OWID_USS,1977,4.0684104
USSR,OWID_USS,1978,3.9366722
USSR,OWID_USS,1979,2.6610613
USSR,OWID_USS,1980,1.757276
USSR,OWID_USS,1981,1.8977284
USSR,OWID_USS,1982,2.6302457
USSR,OWID_USS,1983,1.8708587
USSR,OWID_USS,1984,2.842462
USSR,OWID_USS,1985,0
USSR,OWID_USS,1986,0
USSR,OWID_USS,1987,0
USSR,OWID_USS,1988,0
USSR,OWID_USS,1989,0
USSR,OWID_USS,1990,0
USSR,OWID_USS,1991,0
USSR,OWID_USS,1992,0
USSR,OWID_USS,1993,0
USSR,OWID_USS,1994,0
USSR,OWID_USS,1995,0
USSR,OWID_USS,1996,0
USSR,OWID_USS,1997,0
USSR,OWID_USS,1998,0
USSR,OWID_USS,1999,0
USSR,OWID_USS,2000,0
USSR,OWID_USS,2001,0
USSR,OWID_USS,2002,0
USSR,OWID_USS,2003,0
USSR,OWID_USS,2004,0
USSR,OWID_USS,2005,0
USSR,OWID_USS,2006,0
USSR,OWID_USS,2007,0
USSR,OWID_USS,2008,0
USSR,OWID_USS,2009,0
USSR,OWID_USS,2010,0
USSR,OWID_USS,2011,0
USSR,OWID_USS,2012,0
USSR,OWID_USS,2013,0
USSR,OWID_USS,2014,0
USSR,OWID_USS,2015,0
USSR,OWID_USS,2016,0
USSR,OWID_USS,2017,0
USSR,OWID_USS,2018,0
USSR,OWID_USS,2019,0
USSR,OWID_USS,2020,0
Ukraine,UKR,1986,1.637125
Ukraine,UKR,1987,1.5445828
Ukraine,UKR,1988,-2.4344862
Ukraine,UKR,1989,-3.9147139
Ukraine,UKR,1990,17.271065
Ukraine,UKR,1991,-6.809002
Ukraine,UKR,1992,-16.338545
Ukraine,UKR,1993,-14.179575
Ukraine,UKR,1994,-15.590805
Ukraine,UKR,1995,-2.6700616
Ukraine,UKR,1996,-9.10173
Ukraine,UKR,1997,-4.3723764
Ukraine,UKR,1998,-4.5258045
Ukraine,UKR,1999,-0.809145
Ukraine,UKR,2000,-0.08156896
Ukraine,UKR,2001,-1.4907897
Ukraine,UKR,2002,-0.46824217
Ukraine,UKR,2003,2.4388075
Ukraine,UKR,2004,-2.033943
Ukraine,UKR,2005,1.1312008
Ukraine,UKR,2006,1.1465907
Ukraine,UKR,2007,-0.31580925
Ukraine,UKR,2008,-3.7843645
Ukraine,UKR,2009,-16.482384
Ukraine,UKR,2010,7.2397947
Ukraine,UKR,2011,4.571378
Ukraine,UKR,2012,-2.484256
Ukraine,UKR,2013,-5.510002
Ukraine,UKR,2014,-14.38573
Ukraine,UKR,2015,-20.31924
Ukraine,UKR,2016,7.841885
Ukraine,UKR,2017,-10.959739
Ukraine,UKR,2018,4.871595
Ukraine,UKR,2019,-6.223756
Ukraine,UKR,2020,-4.79961
Ukraine,UKR,2021,-2.980554
Ukraine,UKR,2022,-32.775013
United Arab Emirates,ARE,2002,9.255945
United Arab Emirates,ARE,2003,6.6693664
United Arab Emirates,ARE,2004,6.957102
United Arab Emirates,ARE,2005,4.37479
United Arab Emirates,ARE,2006,5.207932
United Arab Emirates,ARE,2007,10.396433
United Arab Emirates,ARE,2008,14.668285
United Arab Emirates,ARE,2009,-1.3686061
United Arab Emirates,ARE,2010,5.0653815
United Arab Emirates,ARE,2011,4.9806237
United Arab Emirates,ARE,2012,5.2072167
United Arab Emirates,ARE,2013,5.490923
United Arab Emirates,ARE,2014,-0.26251078
United Arab Emirates,ARE,2015,8.740103
United Arab Emirates,ARE,2016,3.9532065
United Arab Emirates,ARE,2017,-3.8897634
United Arab Emirates,ARE,2018,-1.3964295
United Arab Emirates,ARE,2019,1.8397927
United Arab Emirates,ARE,2020,-6.461138
United Arab Emirates,ARE,2021,9.843016
United Arab Emirates,ARE,2022,5.3373337
United Kingdom,GBR,1966,-0.12922883
United Kingdom,GBR,1967,-0.39883852
United Kingdom,GBR,1968,3.4872532
United Kingdom,GBR,1969,3.4545064
United Kingdom,GBR,1970,2.3836255
United Kingdom,GBR,1971,-1.9527733
United Kingdom,GBR,1972,1.310432
United Kingdom,GBR,1973,5.2680492
United Kingdom,GBR,1974,-5.84327
United Kingdom,GBR,1975,-5.562687
United Kingdom,GBR,1976,1.3331175
United Kingdom,GBR,1977,1.565516
United Kingdom,GBR,1978,0.9261131
United Kingdom,GBR,1979,4.752362
United Kingdom,GBR,1980,-9.156442
United Kingdom,GBR,1981,-3.0910492
United Kingdom,GBR,1982,-2.1601617
United Kingdom,GBR,1983,-0.35678744
United Kingdom,GBR,1984,-0.58385134
United Kingdom,GBR,1985,3.7068486
United Kingdom,GBR,1986,3.157425
United Kingdom,GBR,1987,0.37363768
United Kingdom,GBR,1988,0.32254457
United Kingdom,GBR,1989,-0.88005066
United Kingdom,GBR,1990,1.4861226
United Kingdom,GBR,1991,1.7635345
United Kingdom,GBR,1992,-1.5744627
United Kingdom,GBR,1993,-0.19462705
United Kingdom,GBR,1994,-1.3745248
United Kingdom,GBR,1995,0.33568144
United Kingdom,GBR,1996,4.8450947
United Kingdom,GBR,1997,-2.5358498
United Kingdom,GBR,1998,0.58054924
United Kingdom,GBR,1999,-0.122743845
United Kingdom,GBR,2000,2.2399783
United Kingdom,GBR,2001,0.6735921
United Kingdom,GBR,2002,-2.388227
United Kingdom,GBR,2003,1.6201258
United Kingdom,GBR,2004,1.5566826
United Kingdom,GBR,2005,0.4177451
United Kingdom,GBR,2006,-0.8560538
United Kingdom,GBR,2007,-1.8842936
United Kingdom,GBR,2008,-1.1469603
United Kingdom,GBR,2009,-7.882333
United Kingdom,GBR,2010,3.0726314
United Kingdom,GBR,2011,-8.123243
United Kingdom,GBR,2012,0.98160505
United Kingdom,GBR,2013,-2.0664692
United Kingdom,GBR,2014,-7.2457075
United Kingdom,GBR,2015,-1.6604066
United Kingdom,GBR,2016,-1.3638079
United Kingdom,GBR,2017,-2.0146072
United Kingdom,GBR,2018,-1.6213238
United Kingdom,GBR,2019,-3.0746102
United Kingdom,GBR,2020,-14.53535
United Kingdom,GBR,2021,5.0311804
United Kingdom,GBR,2022,-0.3862679
United States,USA,1966,5.7756543
United States,USA,1967,3.0430675
United States,USA,1968,6.109941
United States,USA,1969,4.858613
United States,USA,1970,3.6234975
United States,USA,1971,1.6027093
United States,USA,1972,4.8355103
United States,USA,1973,3.9817572
United States,USA,1974,-3.5167575
United States,USA,1975,-3.7368357
United States,USA,1976,5.8368683
United States,USA,1977,2.789557
United States,USA,1978,1.0550737
United States,USA,1979,1.4617562
United States,USA,1980,-4.077095
United States,USA,1981,-3.3247232
United States,USA,1982,-5.378127
United States,USA,1983,-1.0255158
United States,USA,1984,5.2008033
United States,USA,1985,-0.55766106
United States,USA,1986,0.33807755
United States,USA,1987,3.7015915
United States,USA,1988,4.387772
United States,USA,1989,1.8491149
United States,USA,1990,-0.9080589
United States,USA,1991,-0.6834328
United States,USA,1992,2.0570755
United States,USA,1993,2.0562053
United States,USA,1994,1.932168
United States,USA,1995,1.3230562
United States,USA,1996,3.367567
United States,USA,1997,1.3367534
United States,USA,1998,0.56988
United States,USA,1999,1.3342857
United States,USA,2000,2.7644515
United States,USA,2001,-2.066052
United States,USA,2002,0.86716413
United States,USA,2003,0.42778254
United States,USA,2004,1.9922018
United States,USA,2005,0.05888939
United States,USA,2006,-1.3890028
United States,USA,2007,1.6846895
United States,USA,2008,-3.3139348
United States,USA,2009,-6.140465
United States,USA,2010,3.6352754
United States,USA,2011,-1.9120276
United States,USA,2012,-2.5633276
United States,USA,2013,2.4906993
United States,USA,2014,0.95154047
United States,USA,2015,-1.236558
United States,USA,2016,-1.118803
United States,USA,2017,-0.481081
United States,USA,2018,4.2164207
United States,USA,2019,-1.1906624
United States,USA,2020,-9.236729
United States,USA,2021,6.230116
United States,USA,2022,2.063942
Upper-middle-income countries,,1966,6.4956784
Upper-middle-income countries,,1967,2.904129
Upper-middle-income countries,,1968,3.7711382
Upper-middle-income countries,,1969,6.8422437
Upper-middle-income countries,,1970,8.650267
Upper-middle-income countries,,1971,7.6984167
Upper-middle-income countries,,1972,6.123483
Upper-middle-income countries,,1973,5.8879256
Upper-middle-income countries,,1974,4.8603415
Upper-middle-income countries,,1975,6.3382745
Upper-middle-income countries,,1976,4.446912
Upper-middle-income countries,,1977,5.3821683
Upper-middle-income countries,,1978,5.66386
Upper-middle-income countries,,1979,3.3197641
Upper-middle-income countries,,1980,2.115643
Upper-middle-income countries,,1981,1.3713002
Upper-middle-income countries,,1982,3.2353282
Upper-middle-income countries,,1983,2.532649
Upper-middle-income countries,,1984,4.0475845
Upper-middle-income countries,,1985,-12.18782
Upper-middle-income countries,,1986,3.5604358
Upper-middle-income countries,,1987,4.4813037
Upper-middle-income countries,,1988,3.8766026
Upper-middle-income countries,,1989,2.0481467
Upper-middle-income countries,,1990,0.49403906
Upper-middle-income countries,,1991,1.097548
Upper-middle-income countries,,1992,0.84542036
Upper-middle-income countries,,1993,-0.12536645
Upper-middle-income countries,,1994,0.012171268
Upper-middle-income countries,,1995,-0.22178888
Upper-middle-income countries,,1996,2.3884416
Upper-middle-income countries,,1997,-0.26260018
Upper-middle-income countries,,1998,0.030374527
Upper-middle-income countries,,1999,1.4706016
Upper-middle-income countries,,2000,3.076589
Upper-middle-income countries,,2001,2.7508378
Upper-middle-income countries,,2002,4.230821
Upper-middle-income countries,,2003,9.517169
Upper-middle-income countries,,2004,10.164595
Upper-middle-income countries,,2005,7.866299
Upper-middle-income countries,,2006,6.9760323
Upper-middle-income countries,,2007,5.937195
Upper-middle-income countries,,2008,2.1673083
Upper-middle-income countries,,2009,1.3087988
Upper-middle-income countries,,2010,5.4765344
Upper-middle-income countries,,2011,6.4753175
Upper-middle-income countries,,2012,2.7839541
Upper-middle-income countries,,2013,1.9980073
Upper-middle-income countries,,2014,1.1417031
